timestamp,date,team,lat,lng,note
2026-04-02T02:37:48.364Z,2026-04-01T02:37:46.806Z,Agency,17.9639,102.6297,
2026-04-02T02:38:04.631Z,2026-04-01T02:38:03.455Z,Agency,17.9639,102.6297,AGL Building
2026-04-02T07:17:18.390Z,2026-04-01T07:17:16.564Z,Agency,17.964,102.6296,AGL Building
2026-04-02T07:17:25.082Z,2026-04-01T07:17:23.398Z,Agency,17.9639,102.6297,
2026-04-03T07:18:24.442Z,2026-04-01T07:18:22.941Z,KPV Team,17.9638,102.6296,Taladsao
2026-04-03T07:22:47.525Z,2026-04-02T07:22:45.793Z,KPV Team,17.9639,102.6296,Taladsao
2026-04-03T09:31:43.649Z,2026-04-02T09:31:41.067Z,Agency,17.9541,102.624,Honda NCX
2026-04-03T09:35:58.076Z,2026-04-03T09:35:56.631Z,Agency,17.9536,102.6243,Khouanchai Import-Export
2026-04-03T17:59:22.834Z,2026-04-03T17:59:20.343Z,Agency,17.9953,102.5304,Khouanchai Import-Export
2026-04-03T18:08:22.796Z,2026-04-03T18:08:21.316Z,Agency,17.9953,102.5304,Folk Market (Parkson)
2026-04-03T18:08:23.799Z,2026-04-03T18:08:20.133Z,Agency,17.9953,102.5304,Folk Market (Parkson)
2026-04-03T18:08:25.470Z,2026-04-03T18:08:21.933Z,Agency,17.9953,102.5304,Folk Market (Parkson)
2026-04-03T18:09:05.511Z,2026-04-04T18:09:03.919Z,Agency,17.9953,102.5304,Souvanny Center
2026-04-03T18:09:08.241Z,2026-04-04T18:09:05.852Z,Agency,17.9953,102.5304,Souvanny Center
2026-04-03T18:09:08.628Z,2026-04-04T18:09:06.451Z,Agency,17.9953,102.5304,
2026-04-03T18:09:09.219Z,2026-04-04T18:09:07.485Z,Agency,17.9953,102.5304,
2026-04-06T08:43:50.782Z,2026-04-03T08:43:49.415Z,KPV Team,17.9639,102.6296,Taladsao
2026-04-13T03:08:37.073Z,2026-04-06T03:08:33.568Z,KPV Team,17.9639,102.6296,ITECC
2026-04-13T03:44:17.181Z,2026-04-08T03:44:15.624Z,KPV Team,17.9638,102.6297,ITECC
2026-04-13T03:44:34.811Z,2026-04-09T03:44:31.143Z,KPV Team,17.9638,102.6297,ITECC
2026-04-13T03:44:48.753Z,2026-04-10T03:44:47.340Z,KPV Team,17.9638,102.6297,ITECC
2026-04-20T03:13:34.619Z,2026-04-13T03:13:33.099Z,KPV Team,17.964,102.6297,ITECC
2026-04-20T03:17:42.000Z,2026-04-17T03:17:40.267Z,KPV Team,17.9639,102.6297,ITECC
2026-04-20T03:52:49.818Z,2026-03-26T03:52:48.304Z,KPV Team,17.9639,102.6297,??????????????
2026-04-20T03:53:07.131Z,2026-03-26T03:53:05.640Z,KPV Team,17.9639,102.6297,??????????????
2026-04-20T03:58:43.333Z,2026-04-20T03:58:41.925Z,KPV Team,17.964,102.6297,Wangthong
2026-04-20T08:27:29.665Z,2026-04-06T08:27:28.337Z,Agency,17.9638,102.6296,BCEL Sinounheung
2026-04-20T08:35:47.817Z,2026-04-07T08:35:46.126Z,Agency,17.9639,102.6297,Thao Kae Noy Buffet
2026-04-20T08:40:05.866Z,2026-04-08T08:40:04.099Z,Agency,17.9639,102.6296,TCR Home center
2026-04-20T08:42:55.839Z,2026-04-09T08:42:53.916Z,Agency,17.9639,102.6296,Khao Poun Jeo Khing Phonsa-Art
2026-04-20T08:45:08.827Z,2026-04-10T08:45:07.142Z,Agency,17.9639,102.6297,Thatluang night market
2026-04-20T08:48:05.042Z,2026-04-11T08:48:03.644Z,Agency,17.9639,102.6297,Itecc 5th floor 
2026-04-20T08:50:16.977Z,2026-04-12T08:50:15.718Z,Agency,17.9639,102.6296,Xokthavy Chommany
2026-04-20T08:56:24.590Z,2026-04-13T08:56:23.262Z,Agency,17.964,102.6297,Xokthavy Donenoun
2026-04-20T08:58:33.282Z,2026-04-18T08:58:31.281Z,Agency,17.9639,102.6296,South bus station
2026-04-20T09:06:10.299Z,2026-04-05T09:06:08.742Z,Agency,17.964,102.6297,Folk Market (Parkson)
2026-04-21T01:45:23.937Z,2026-04-20T01:45:22.664Z,Agency,17.9639,102.6297,Toyota Lao Thani
2026-04-24T04:31:58.844Z,2026-04-22T04:31:57.292Z,KPV Team,17.9757,102.6331,Wangthong
2026-04-24T04:40:11.779Z,2026-04-23T04:40:10.520Z,KPV Team,17.9757,102.6331,Wangthong
2026-04-24T04:43:57.617Z,2026-04-24T04:43:56.402Z,KPV Team,17.9757,102.6331,Wangthong
2026-04-27T07:00:41.789Z,2026-04-23T07:00:40.642Z,Agency,17.964,102.6297,The National Startup Fest
2026-04-27T07:01:01.042Z,2026-04-24T07:00:59.387Z,Agency,17.964,102.6297,The National Startup Fest
2026-04-29T07:54:04.946Z,2026-04-29T07:54:03.342Z,Agency,17.9637,102.6297,IB bank
2026-05-04T03:22:51.590Z,2026-04-27T03:22:50.330Z,KPV Team,17.9634,102.6295,Taladsao
2026-05-04T03:36:28.003Z,2026-05-25T03:36:05.919Z,KPV Team,17.9643,102.6298,Taladsao
2026-05-04T03:38:43.564Z,2026-04-29T03:38:42.066Z,KPV Team,17.9643,102.6298,Taladsao
2026-05-04T03:45:06.300Z,2026-04-30T03:45:04.343Z,KPV Team,17.9643,102.6298,Taladsao
2026-05-04T04:10:36.266Z,2026-04-30T04:10:34.798Z,Agency,17.9639,102.6296,ITECC
2026-05-04T04:13:57.410Z,2026-04-25T04:13:55.906Z,Agency,17.9639,102.6297,Taladsao Bus station
2026-05-05T03:06:21.622Z,2026-05-04T03:06:20.361Z,KPV Team,17.9643,102.6297,Taladsao 
2026-05-07T02:07:24.840Z,2026-05-06T02:07:22.004Z,KPV Team,17.9643,102.6298,Taladsao
2026-05-08T02:20:04.588Z,2026-05-04T02:20:02.975Z,Agency,17.9639,102.6297,That Luang Area
2026-05-08T02:20:31.548Z,2026-05-07T02:20:29.173Z,KPV Team,17.9643,102.6298,Taladsao
2026-05-08T02:20:40.811Z,2026-05-05T02:20:39.683Z,Agency,17.9638,102.6297,APB Bank Head Office
2026-05-08T02:20:52.658Z,2026-05-06T02:20:51.308Z,Agency,17.9638,102.6297,That Luang Lake
2026-05-11T03:40:54.455Z,2026-05-06T03:40:52.411Z,Agency,17.9639,102.6296,That Luang Lake
2026-05-11T03:48:35.247Z,2026-05-07T03:48:33.874Z,Agency,17.9639,102.6297,BCEL Dongdok ?????????
2026-05-11T03:54:21.081Z,2026-05-08T03:54:19.760Z,Agency,17.9638,102.6297,BCEL NOUL ??????????
2026-05-11T04:04:01.538Z,2026-05-09T04:04:00.187Z,Agency,17.9638,102.6297,Laylai Temple
2026-05-11T04:11:57.043Z,2026-05-10T04:11:55.823Z,Agency,17.9637,102.6297,Siamphone temple
2026-05-11T05:39:43.977Z,2026-05-08T05:39:39.130Z,KPV Team,17.9643,102.6298,Taladsao
2026-05-12T02:03:12.967Z,2026-05-11T02:03:05.654Z,KPV Team,17.9643,102.6297,ITECC
2026-05-13T10:02:22.795Z,2026-05-07T10:02:21.200Z,,17.9757,102.6331,Taladsao
2026-05-14T05:31:17.107Z,2026-05-13T05:31:13.610Z,KPV Team,17.9643,102.6297,ITECC
2026-05-15T02:30:14.815Z,2026-05-14T02:30:13.127Z,KPV Team,17.9643,102.6298,ITECC
2026-05-15T03:21:00.530Z,2026-05-11T03:20:59.021Z,Agency,17.9639,102.6297,Phongsupthavy
2026-05-15T09:35:09.974Z,2026-05-12T09:35:07.526Z,Agency,17.9639,102.6297,lao airline
2026-05-15T09:39:01.571Z,2026-05-14T09:39:00.088Z,Agency,17.9639,102.6297,Beer Lao
2026-05-18T02:47:13.199Z,2026-05-15T02:47:08.211Z,KPV Team,17.9643,102.6298,ITECC
2026-05-18T07:42:42.026Z,2026-05-15T07:42:40.267Z,Agency,17.9638,102.6297,Sacom Bank
2026-05-18T07:49:54.897Z,2026-05-15T07:49:53.147Z,Agency,17.9638,102.6297,Sacom Bank
2026-05-18T07:57:59.140Z,2026-05-16T07:57:57.788Z,Agency,17.9639,102.6297,SPEAK LIKE TED
2026-05-18T08:32:44.557Z,2026-05-17T08:32:42.982Z,Agency,17.9639,102.6297,Nongkhamsean temple
2026-05-19T02:39:21.055Z,2026-05-18T02:39:18.697Z,KPV Team,17.9643,102.6298,Wangthong
2026-05-21T08:06:47.530Z,2026-05-20T08:06:45.517Z,KPV Team,17.9643,102.6298,Wangthong
2026-05-25T04:14:28.314Z,2026-05-21T04:14:23.334Z,KPV Team,17.97,102.5976,Wangthong
2026-05-25T04:20:10.316Z,2026-05-22T04:20:04.785Z,KPV Team,17.97,102.5976,Wangthong
2026-05-25T08:15:35.761Z,2026-05-18T08:15:34.238Z,Agency,17.9638,102.6296,Pho J lar - Sidumduan
2026-05-25T08:21:37.877Z,2026-05-21T08:21:36.575Z,Agency,17.9638,102.6297,Lao-Viet bank
2026-05-25T08:24:24.563Z,2026-05-23T08:24:23.339Z,Agency,17.9638,102.6297,thongthad Temple
2026-05-26T03:46:38.444Z,2026-05-25T03:46:33.113Z,KPV Team,17.9643,102.6298,Taladsao
2026-05-27T06:52:20.728Z,2026-05-25T06:52:19.410Z,Agency,17.9639,102.6297,foodpanda office
2026-05-27T06:54:46.942Z,2026-05-26T06:54:44.781Z,Agency,17.964,102.6297,Rising Star ITECC
2026-05-28T02:50:04.614Z,2026-05-27T02:50:02.545Z,KPV Team,17.9643,102.6297,Taladsao
2026-05-29T03:00:57.512Z,2026-05-28T03:00:54.348Z,KPV Team,17.9643,102.6297,Taladsao
2026-06-01T04:25:28.813Z,2026-05-29T04:25:26.459Z,KPV Team,17.9643,102.6298,Taladsao
2026-06-01T07:54:08.357Z,2026-05-30T07:54:06.676Z,Agency,17.9639,102.6297,KID Expo
2026-06-01T07:55:45.053Z,2026-05-29T07:55:43.542Z,Agency,17.964,102.6297,NUOL - 3D Printing Product
2026-06-01T07:55:58.401Z,2026-05-31T07:55:56.915Z,Agency,17.9639,102.6297,KID Expo
2026-06-02T04:19:15.238Z,2026-06-01T04:19:11.588Z,KPV Team,17.9643,102.6297,ITECC
2026-06-03T03:05:57.357Z,2026-06-01T03:05:55.963Z,Agency,17.964,102.6297,KID Expo
2026-06-04T02:42:18.013Z,2026-06-03T02:42:15.329Z,KPV Team,17.9643,102.6297,ITECC
2026-06-08T02:27:13.480Z,2026-06-04T02:27:08.621Z,KPV Team,17.9643,102.6297,ITECC
2026-06-08T04:42:44.199Z,2026-06-05T04:42:38.954Z,KPV Team,17.9643,102.6298,ITECC
2026-06-08T06:26:07.601Z,2026-06-03T06:26:04.286Z,Agency,17.964,102.6297,Xaythany Economic Group
2026-06-08T06:27:36.516Z,2026-06-03T06:27:34.977Z,Agency,17.9639,102.6297,Xaythany Economic Group
2026-06-08T06:28:01.713Z,2026-06-04T06:28:00.259Z,Agency,17.964,102.6297,Hadsayfong District Office
2026-06-08T06:35:08.824Z,2026-06-05T06:35:07.216Z,Agency,17.9639,102.6297,Nongniew market
2026-06-08T06:35:30.737Z,2026-06-06T06:35:29.646Z,Agency,17.9639,102.6297,Khao Poun Jeo Khing Ban Horm
2026-06-09T07:24:47.940Z,2026-06-08T07:24:46.551Z,KPV Team,17.9643,102.6297,Wangthong
2026-06-10T02:55:00.655Z,2026-06-08T02:54:59.495Z,Agency,17.9639,102.6297,Chanthabouly District Office
2026-06-10T02:55:27.132Z,2026-06-09T02:55:25.859Z,Agency,17.9639,102.6297,?? Moic
2026-06-10T10:06:17.245Z,2026-06-10T10:06:14.894Z,Agency,17.964,102.6297,Xangtey market
2026-06-11T04:14:06.851Z,2026-06-10T04:14:03.848Z,KPV Team,17.9643,102.6297,Wangthong
2026-06-12T07:06:28.780Z,2026-06-11T07:06:27.765Z,KPV Team,17.9642,102.6298,Wangthong
2026-06-12T08:20:38.630Z,2026-06-11T08:20:37.222Z,Agency,17.9639,102.6297,Thatluang park
2026-06-12T08:23:16.115Z,2026-06-12T08:23:14.731Z,Agency,17.9639,102.6297,Saysettha District
2026-06-15T06:19:09.797Z,2026-06-12T06:19:06.137Z,KPV Team,17.9643,102.6297,Wangthong
2026-06-15T06:39:37.423Z,2026-06-14T06:39:35.986Z,Agency,17.9639,102.6297,D-mart dongpalan
2026-06-16T03:29:00.180Z,2026-06-15T03:28:59.000Z,KPV Team,17.9643,102.6297,Taladsao
2026-06-18T04:04:57.958Z,2026-06-17T04:04:55.534Z,KPV Team,17.9643,102.6298,Taladsao
2026-06-18T06:27:10.516Z,2026-06-18T06:27:08.817Z,KPV Team,17.9639,102.6297,Taladsao
2026-06-22T01:22:06.758Z,2026-06-18T01:22:05.188Z,KPV Team,17.9643,102.6298,Taladsao
2026-06-22T01:29:42.044Z,2026-06-19T01:29:40.874Z,KPV Team,17.9643,102.6298,Taladsao
2026-06-22T07:25:20.723Z,2026-06-15T07:25:18.608Z,Agency,17.9639,102.6297,Khao poun jeo khing Phaivanh
2026-06-22T07:25:41.333Z,2026-06-16T07:25:38.716Z,Agency,17.964,102.6297,Ministry Of Industry and Commerce
2026-06-22T07:25:55.148Z,2026-06-17T07:25:53.985Z,Agency,17.964,102.6297,ST Bank
2026-06-22T07:26:10.611Z,2026-06-18T07:26:09.028Z,Agency,17.964,102.6297,Khao poun jeo khing J Oud
2026-06-22T07:26:28.743Z,2026-06-19T07:26:27.247Z,Agency,17.964,102.6297,Dansavanh Resort
2026-06-22T07:26:50.824Z,2026-06-20T07:26:49.707Z,Agency,17.9639,102.6297,tham pha temple
2026-06-24T01:46:23.203Z,2026-06-22T01:46:19.818Z,KPV Team,17.9771,102.5878,ITECC
2026-06-26T02:05:06.916Z,2026-06-24T02:05:05.467Z,Agency,17.9639,102.6297,HAL office
2026-06-26T02:05:22.655Z,2026-06-25T02:05:21.141Z,Agency,17.9639,102.6297,Maruhan bank
2026-06-26T02:42:19.708Z,2026-06-24T02:42:16.236Z,KPV Team,17.9643,102.6298,ITECC
2026-06-26T02:45:49.862Z,2026-06-25T02:45:46.485Z,KPV Team,17.9643,102.6298,ITECC
2026-06-29T01:54:33.825Z,2026-06-26T01:54:32.720Z,KPV Team,17.9643,102.6298,ITECC
2026-06-30T02:27:41.482Z,2026-06-29T02:27:39.645Z,KPV Team,17.9643,102.6298,ITECC
2026-06-30T02:29:57.213Z,2026-06-29T02:29:55.599Z,KPV Team,17.9643,102.6298,ITECC
2026-07-02T06:50:51.166Z,2026-07-01T06:50:47.723Z,KPV Team,17.9643,102.6298,Wangthong
2026-07-03T09:20:23.894Z,2026-07-02T09:20:22.338Z,KPV Team,17.9643,102.6298,Wangthong
2026-07-06T03:27:06.394Z,2026-07-03T03:27:02.913Z,KPV Team,17.9643,102.6298,Wangthong
2026-07-07T02:25:20.012Z,2026-07-06T02:25:18.720Z,KPV Team,17.9643,102.6298,Taladsao
2026-07-07T08:07:27.968Z,2026-07-02T08:07:26.328Z,,17.964,102.6297,Big C ITECC
2026-07-07T08:09:56.629Z,2026-07-02T08:09:54.883Z,Agency,17.9639,102.6297,Big C ITECC
2026-07-07T08:10:13.251Z,2026-07-03T08:10:11.057Z,Agency,17.9639,102.6297,Easy Gold ??????
2026-07-07T08:10:31.850Z,2026-07-06T08:10:30.236Z,Agency,17.9639,102.6297,MG Laos
2026-07-08T06:48:32.428Z,2026-07-07T06:48:30.483Z,Agency,17.964,102.6297,BCEL Head Office
2026-07-10T02:53:53.958Z,2026-07-08T02:53:51.376Z,KPV Team,17.9643,102.6298,Taladsao
2026-07-13T07:43:27.151Z,2026-07-09T07:43:21.947Z,KPV Team,17.9643,102.6298,Taladsao
2026-07-13T07:46:42.963Z,2026-07-10T07:46:35.916Z,KPV Team,17.9643,102.6298,Taladsao
2026-07-13T07:54:55.108Z,2026-07-08T07:54:53.656Z,Agency,17.964,102.6297,BCEL Nonghai
2026-07-13T07:55:13.468Z,2026-07-09T07:55:12.061Z,Agency,17.964,102.6297,D-Mart Thatlaung
2026-07-13T07:55:28.479Z,2026-07-10T07:55:27.336Z,Agency,17.964,102.6297,EDL GEN - Nongbuek
2026-07-15T02:03:38.347Z,2026-07-13T02:03:34.729Z,KPV Team,17.9643,102.6298,ITECC
2026-07-16T04:06:39.829Z,2026-07-14T04:06:37.873Z,Agency,17.964,102.6297,Nongseng temple
2026-07-16T04:06:54.915Z,2026-07-15T04:06:53.088Z,Agency,17.964,102.6297,APB Bank Head Office (Phakhao)
2026-07-16T07:16:37.402Z,2026-07-16T07:16:35.762Z,Agency,17.9639,102.6297,Xokthavy Nongtaeng
2026-07-17T02:27:03.687Z,2026-07-15T02:27:01.049Z,KPV Team,17.9643,102.6298,ITECC
2026-07-17T02:30:33.018Z,2026-07-16T02:30:30.295Z,KPV Team,17.9643,102.6298,ITECC
2026-07-21T03:21:53.774Z,2026-07-17T03:21:47.427Z,KPV Team,17.9643,102.6298,ITECC
